FileId,WarningFlag,FileName,DirectoryCount,FileCategory
1890,1,FXC.EXE,7,2
1891,1,GRAPHEDT.EXE,7,2
1892,1,IFILTTST.EXE,7,2
1893,1,INSPECT.EXE,7,2
1894,1,INSTALL-SAMPLEPROVIDER.CMD,7,2
1895,1,JSCONSTRAINTDEBUG.EXE,7,2
1896,1,MAKECAT.EXE,7,2
1897,1,MAKECERT.EXE,7,2
1898,1,MAKEPRI.EXE,7,2
1899,1,MBIDGENERATOR.EXE,7,2
1900,1,MC.EXE,7,2
1901,1,MFTRACE.EXE,7,2
1902,1,MIDL.EXE,7,2
1903,1,MIDLC.EXE,7,2
1904,1,MT.EXE,7,2
1905,1,MUIRCT.EXE,7,2
1906,1,OLEVIEW.EXE,7,2
1907,1,PKTEXTRACT.EXE,7,2
1908,1,PVK2PFX.EXE,7,2
1909,1,RC.EXE,7,2
1910,1,SIGNTOOL.EXE,7,2
1911,1,TB3X.EXE,7,2
1912,1,TOPOEDIT.EXE,7,2
1913,1,TRACEFMT.EXE,7,2
1914,1,TRACELOG.EXE,7,2
1915,1,TRACEPDB.EXE,7,2
1916,1,TRACEVIEW.EXE,7,2
1917,1,TRACEWPP.EXE,7,2
1918,1,UNINSTALL-SAMPLEPROVIDER.CMD,7,2
1919,1,UUIDGEN.EXE,7,2
1920,1,VIRTUALSTORAGEVSS.SYS,7,2
1921,1,VSDIAGVIEW.EXE,7,2
1922,1,VSHADOW.EXE,7,2
1923,1,VSSAGENT.EXE,7,2
1924,1,VSSTRACE.EXE,7,2
1925,1,VSTORCONTROL.EXE,7,2
1926,1,VSWRITER.EXE,7,2
1927,1,WSTRACEDUMP.EXE,7,2
1928,1,WSTRACEUTIL.EXE,7,2
1929,1,WSUTIL.EXE,7,2
1930,1,XPSANALYZER.EXE,7,2
1931,1,ACCCHECKCONSOLE.EXE,8,2
1932,1,ACCCHECKUI.EXE,8,2
1933,1,VISUALUIAVERIFYNATIVE.EXE,8,2
1934,1,ACCEVENT.EXE,7,2
1935,1,ADPCMENCODE3.EXE,7,2
1936,1,BETEST.EXE,7,2
1937,1,CAMERAPROFILETOOL.EXE,7,2
1938,1,CERT2SPC.EXE,7,2
1939,1,CERTMGR.EXE,7,2
1940,1,COMPAREPACKAGE.EXE,7,2
1941,1,COMPUTERHARDWAREIDS.EXE,7,2
1942,1,CONVERT-MOFTOPROVIDER.EXE,7,2
1943,1,CPPWINRT.EXE,7,2
1944,1,CTRPP.EXE,7,2
1945,1,DEPLOYUTIL.EXE,7,2
1946,1,DXC.EXE,7,2
1947,1,DXCAPSVIEWER.EXE,7,2
1948,1,ESPEXE.EXE,7,2
1949,1,EXTIDGEN.EXE,7,2
1950,1,FILETYPEVERIFIER.EXE,7,2
1951,1,FILTDUMP.EXE,7,2
1952,1,FILTREG.EXE,7,2
1953,1,FTQUERY.EXE,7,2
1954,1,FXC.EXE,7,2
1955,1,GAMESAVEUTIL.EXE,7,2
1956,1,GENMANIFEST.EXE,7,2
1957,1,GRAPHEDT.EXE,7,2
1958,1,IFILTTST.EXE,7,2
1959,1,INSPECT.EXE,7,2
1960,1,INSTALL-SAMPLEPROVIDER.CMD,7,2
1961,1,ISXPS.EXE,7,2
1962,1,JSCONSTRAINTDEBUG.EXE,7,2
1963,1,MAKEAPPX.EXE,7,2
1964,1,MAKECAT.EXE,7,2
1965,1,MAKECERT.EXE,7,2
1966,1,MAKEPRI.EXE,7,2
1967,1,MBIDGENERATOR.EXE,7,2
1968,1,MC.EXE,7,2
1969,1,MDMERGE.EXE,7,2
1970,1,MFTRACE.EXE,7,2
1971,1,MIDL.EXE,7,2
1972,1,MIDLC.EXE,7,2
1973,1,MIDLRT.EXE,7,2
1974,1,MT.EXE,7,2
1975,1,MUIRCT.EXE,7,2
1976,1,OLEVIEW.EXE,7,2
1977,1,PACKAGEEDITOR.EXE,7,2
1978,1,PKTEXTRACT.EXE,7,2
1979,1,PVK2PFX.EXE,7,2
1980,1,RC.EXE,7,2
1981,1,REGWINMD.EXE,7,2
1982,1,SIGNTOOL.EXE,7,2
1983,1,STOREUPLOADER.EXE,7,2
1984,1,TB3X.EXE,7,2
1985,1,TOPOEDIT.EXE,7,2
1986,1,TRACEFMT.EXE,7,2
1987,1,TRACELOG.EXE,7,2
1988,1,TRACEPDB.EXE,7,2
1989,1,TRACEVIEW.EXE,7,2
1990,1,TRACEWPP.EXE,7,2
1991,1,UNINSTALL-SAMPLEPROVIDER.CMD,7,2
1992,1,UUIDGEN.EXE,7,2
1993,1,VIRTUALSTORAGEVSS.SYS,7,2
1994,1,VSDIAGVIEW.EXE,7,2
1995,1,VSHADOW.EXE,7,2
1996,1,VSSAGENT.EXE,7,2
1997,1,VSSTRACE.EXE,7,2
1998,1,VSTORCONTROL.EXE,7,2
1999,1,VSWRITER.EXE,7,2
2000,1,WINMDIDL.EXE,7,2
2001,1,WSDCODEGEN.EXE,7,2
2002,1,WSDDEBUG_CLIENT.EXE,7,2
2003,1,WSDDEBUG_HOST.EXE,7,2
2004,1,WSTRACEDUMP.EXE,7,2
2005,1,WSTRACEUTIL.EXE,7,2
2006,1,WSUTIL.EXE,7,2
2007,1,XPSANALYZER.EXE,7,2
2008,1,XPSCONVERTER.EXE,7,2
2009,1,ACCCHECKCONSOLE.EXE,8,2
2010,1,ACCCHECKUI.EXE,8,2
2011,1,VISUALUIAVERIFYNATIVE.EXE,8,2
2012,1,ACCEVENT.EXE,7,2
2013,1,ADPCMENCODE3.EXE,7,2
2014,1,BETEST.EXE,7,2
2015,1,CAMERAPROFILETOOL.EXE,7,2
2016,1,CERT2SPC.EXE,7,2
2017,1,CERTMGR.EXE,7,2
2018,1,COMPAREPACKAGE.EXE,7,2
2019,1,COMPUTERHARDWAREIDS.EXE,7,2
2020,1,CONVERT-MOFTOPROVIDER.EXE,7,2
2021,1,CPPWINRT.EXE,7,2
2022,1,CTRPP.EXE,7,2
2023,1,DEPLOYUTIL.EXE,7,2
2024,1,DISMFODINSTALL.CMD,7,2
2025,1,DXC.EXE,7,2
2026,1,DXCAPSVIEWER.EXE,7,2
2027,1,ESPEXE.EXE,7,2
2028,1,EXTIDGEN.EXE,7,2
2029,1,FILETYPEVERIFIER.EXE,7,2
2030,1,FILTDUMP.EXE,7,2
2031,1,FILTREG.EXE,7,2
2032,1,FTQUERY.EXE,7,2
2033,1,FXC.EXE,7,2
2034,1,GC.EXE,7,2
2035,1,GENERATEUNIONWINMD.CMD,7,2
2036,1,GENMANIFEST.EXE,7,2
2037,1,GRAPHEDT.EXE,7,2
2038,1,IFILTTST.EXE,7,2
2039,1,INSPECT.EXE,7,2
2040,1,INSTALL-SAMPLEPROVIDER.CMD,7,2
2041,1,ISXPS.EXE,7,2
2042,1,JSCONSTRAINTDEBUG.EXE,7,2
2043,1,MAKEAPPX.EXE,7,2
2044,1,MAKECAT.EXE,7,2
2045,1,MAKECERT.EXE,7,2
2046,1,MAKEPRI.EXE,7,2
2047,1,MBIDGENERATOR.EXE,7,2
2048,1,MC.EXE,7,2
2049,1,MDMERGE.EXE,7,2
2050,1,MFTRACE.EXE,7,2
2051,1,MIDL.EXE,7,2
2052,1,MIDLC.EXE,7,2
2053,1,MIDLRT.EXE,7,2
2054,1,MSICERT.EXE,7,2
2055,1,MSIDB.EXE,7,2
2056,1,MSIFILER.EXE,7,2
2057,1,MSIINFO.EXE,7,2
2058,1,MSIMERG.EXE,7,2
2059,1,MSIMSP.EXE,7,2
2060,1,MSITRAN.EXE,7,2
2061,1,MT.EXE,7,2
2062,1,MUIRCT.EXE,7,2
2063,1,OLEVIEW.EXE,7,2
2064,1,PACKAGEEDITOR.EXE,7,2
2065,1,PKTEXTRACT.EXE,7,2
2066,1,PVK2PFX.EXE,7,2
2067,1,RC.EXE,7,2
2068,1,REGWINMD.EXE,7,2
2069,1,SIGNTOOL.EXE,7,2
2070,1,STOREUPLOADER.EXE,7,2
2071,1,TB3X.EXE,7,2
2072,1,TOPOEDIT.EXE,7,2
2073,1,TRACEFMT.EXE,7,2
2074,1,TRACELOG.EXE,7,2
2075,1,TRACEPDB.EXE,7,2
2076,1,TRACEVIEW.EXE,7,2
2077,1,TRACEWPP.EXE,7,2
2078,1,UICC.EXE,7,2
2079,1,UNINSTALL-SAMPLEPROVIDER.CMD,7,2
2080,1,UUIDGEN.EXE,7,2
2081,1,VIRTUALSTORAGEVSS.SYS,7,2
2082,1,VSDIAGVIEW.EXE,7,2
2083,1,VSHADOW.EXE,7,2
2084,1,VSSAGENT.EXE,7,2
2085,1,VSSTRACE.EXE,7,2
2086,1,VSTORCONTROL.EXE,7,2
2087,1,VSWRITER.EXE,7,2
2088,1,WILOGUTL.EXE,7,2
2089,1,WINAPPDEPLOYCMD.EXE,7,2
2090,1,WINMDIDL.EXE,7,2
2091,1,WSDCODEGEN.EXE,7,2
2092,1,WSDDEBUG_CLIENT.EXE,7,2
2093,1,WSDDEBUG_HOST.EXE,7,2
2094,1,WSTRACEDUMP.EXE,7,2
2095,1,WSTRACEUTIL.EXE,7,2
2096,1,WSUTIL.EXE,7,2
2097,1,XPSANALYZER.EXE,7,2
2098,1,XPSCONVERTER.EXE,7,2
2099,1,ACCCHECKCONSOLE.EXE,8,2
2100,1,ACCCHECKUI.EXE,8,2
2101,1,VISUALUIAVERIFYNATIVE.EXE,8,2
2102,1,CONDUIT.BROKER.HOST.EXE,7,2
2103,1,TE.EXE,7,2
2104,1,TE.MANAGEDHOST.EXE,7,2
2105,1,TE.PROCESSHOST.EXE,7,2
2106,1,TE.PROCESSHOST.UAP.EXE,7,2
2107,1,CONDUIT.BROKER.HOST.EXE,8,2
2108,1,TE.EXE,8,2
2109,1,TE.PROCESSHOST.EXE,8,2
2110,1,TE.PROCESSHOST.UAP.EXE,8,2
2111,1,CONDUIT.BROKER.HOST.EXE,8,2
2112,1,TE.EXE,8,2
2113,1,TE.MANAGEDHOST.EXE,8,2
2114,1,TE.PROCESSHOST.EXE,8,2
2115,1,TE.PROCESSHOST.UAP.EXE,8,2
2116,1,WEX.SERVICES.EXE,8,2
2117,1,CONDUIT.BROKER.HOST.EXE,9,2
2118,1,TE.EXE,9,2
2119,1,TE.PROCESSHOST.EXE,9,2
2120,1,TE.PROCESSHOST.UAP.EXE,9,2
2121,1,WEX.SERVICES.EXE,9,2
2122,0,WAB.EXE,3,2
2123,0,WABMIG.EXE,3,2
2124,0,SETUP_WM.EXE,3,2
2125,0,WMLAUNCH.EXE,3,2
2126,0,WMPCONFIG.EXE,3,2
2127,0,WMPLAYER.EXE,3,2
2128,0,WMPRPH.EXE,3,2
2129,0,WMPSHARE.EXE,3,2
2130,0,WORDPAD.EXE,4,2
2131,0,IMAGINGDEVICES.EXE,3,2
2132,1,PYCHARMCE2022.1_221.5921.27_UNINSTALL.EXE,2,0
2133,0,KLIDS.SYS,5,0
2134,1,VAPMHST.EXE,7,0
2135,0,DOTNET.EXE,5,0
2136,1,CREATEDUMP.EXE,8,0
2137,1,MICROSOFTAZURECOMPUTEEMULATOR-X64.EXE,6,0
2138,1,MICROSOFT.BUILD.UNGAC.EXE,6,0
2139,1,HOSTPATH.EXE,6,0
2140,1,VC_REDIST.X64.EXE,6,0
2141,1,VC_REDIST.X86.EXE,6,0
2142,1,VSJUSTINTIMEDEBUGGERREGISTRATIONHELPER.EXE,6,0
2143,1,ENABLEGRAPHICSTOOLS.EXE,6,0
2144,1,VSINITIALIZER.EXE,6,0
2145,1,WINSDKINSTALLER.EXE,6,0
2146,1,WINSDKSETUP.EXE,6,0
2147,0,MOFCOMPILER.EXE,5,0
2148,1,CONFIGSECURITYPOLICY.EXE,6,0
2149,1,MPCMDRUN.EXE,6,0
2150,1,MPCOPYACCELERATOR.EXE,6,0
2151,1,MPDLPCMD.EXE,6,0
2152,1,MPEXTMS.EXE,6,0
2153,1,MSMPENG.EXE,6,0
2154,1,NISSRV.EXE,6,0
2155,1,WDBOOT.SYS,7,0
2156,1,WDDEVFLT.SYS,7,0
2157,1,WDFILTER.SYS,7,0
2158,1,WDNISDRV.SYS,7,0
2159,1,MPCMDRUN.EXE,7,0
2160,1,CONFIGSECURITYPOLICY.EXE,6,0
2161,1,DLPUSERAGENT.EXE,6,0
2162,1,MPCMDRUN.EXE,6,0
2163,1,MPCOPYACCELERATOR.EXE,6,0
2164,1,MPDEFENDERCORESERVICE.EXE,6,0
2165,1,MPDLPCMD.EXE,6,0
2166,1,MPDLPSERVICE.EXE,6,0
2167,1,MPEXTMS.EXE,6,0
2168,1,MSMPENG.EXE,6,0
2169,1,NISSRV.EXE,6,0
2170,1,WDBOOT.SYS,7,0
2171,1,WDDEVFLT.SYS,7,0
2172,1,WDFILTER.SYS,7,0
2173,1,WDNISDRV.SYS,7,0
2174,1,MPCMDRUN.EXE,7,0
2175,0,FINALIZER.EXE,4,0
2176,0,PY.EXE,4,0
2177,0,ASPNETCORE-RUNTIME-6.0.27-WIN-X86.EXE,4,0
2178,0,DOTNET-SDK-6.0.321-WIN-X64.EXE,4,0
2179,0,VC_REDIST.X64.EXE,4,0
2180,0,WINSDKSETUP.EXE,4,0
2181,0,INSTALL.EXE,4,0
2182,0,VC_REDIST.X86.EXE,4,0
2183,0,WINDOWSDESKTOP-RUNTIME-6.0.27-WIN-X86.EXE,4,0
2184,1,T32.EXE,9,0
2185,1,T64.EXE,9,0
2186,1,T64-ARM.EXE,9,0
2187,1,W32.EXE,9,0
2188,1,W64.EXE,9,0
2189,1,W64-ARM.EXE,9,0
2190,1,PYTHONWIN.EXE,7,0
2191,1,PYTHONSERVICE.EXE,7,0
2192,0,NORMALIZER.EXE,5,0
2193,0,PIP.EXE,5,0
2194,0,PIP3.12.EXE,5,0
2195,0,PIP-3.12.EXE,5,0
2196,0,PIP3.EXE,5,0
2197,0,PYTHON.EXE,5,0
2198,0,PYTHONW.EXE,5,0
2199,1,T32.EXE,9,0
2200,1,T64.EXE,9,0
2201,1,T64-ARM.EXE,9,0
2202,1,W32.EXE,9,0
2203,1,W64.EXE,9,0
2204,1,W64-ARM.EXE,9,0
2205,0,PIP.EXE,5,0
2206,0,PIP3.12.EXE,5,0
2207,0,PIP-3.12.EXE,5,0
2208,0,PIP3.EXE,5,0
2209,0,PYTHON.EXE,5,0
2210,0,PYTHONW.EXE,5,0
2211,0,PYCHARMCE2022.1_221.5921.27_UNINSTALL.EXE,3,0
2212,1,KLIDS.SYS,6,0
2213,1,VAPMHST.EXE,8,0
2214,1,DOTNET.EXE,6,0
2215,1,CREATEDUMP.EXE,9,0
2216,1,MICROSOFTAZURECOMPUTEEMULATOR-X64.EXE,7,0
2217,1,MICROSOFT.BUILD.UNGAC.EXE,7,0
2218,1,HOSTPATH.EXE,7,0
2219,1,VC_REDIST.X64.EXE,7,0
2220,1,VC_REDIST.X86.EXE,7,0
2221,1,VSJUSTINTIMEDEBUGGERREGISTRATIONHELPER.EXE,7,0
2222,1,ENABLEGRAPHICSTOOLS.EXE,7,0
2223,1,VSINITIALIZER.EXE,7,0
2224,1,WINSDKINSTALLER.EXE,7,0
2225,1,WINSDKSETUP.EXE,7,0
2226,1,MOFCOMPILER.EXE,6,0
2227,1,CONFIGSECURITYPOLICY.EXE,7,0
2228,1,MPCMDRUN.EXE,7,0
2229,1,MPCOPYACCELERATOR.EXE,7,0
2230,1,MPDLPCMD.EXE,7,0
2231,1,MPEXTMS.EXE,7,0
2232,1,MSMPENG.EXE,7,0
2233,1,NISSRV.EXE,7,0
2234,1,WDBOOT.SYS,8,0
2235,1,WDDEVFLT.SYS,8,0
2236,1,WDFILTER.SYS,8,0
2237,1,WDNISDRV.SYS,8,0
2238,1,MPCMDRUN.EXE,8,0
2239,1,CONFIGSECURITYPOLICY.EXE,7,0
2240,1,DLPUSERAGENT.EXE,7,0
2241,1,MPCMDRUN.EXE,7,0
2242,1,MPCOPYACCELERATOR.EXE,7,0
2243,1,MPDEFENDERCORESERVICE.EXE,7,0
2244,1,MPDLPCMD.EXE,7,0
2245,1,MPDLPSERVICE.EXE,7,0
2246,1,MPEXTMS.EXE,7,0
2247,1,MSMPENG.EXE,7,0
2248,1,NISSRV.EXE,7,0
2249,1,WDBOOT.SYS,8,0
2250,1,WDDEVFLT.SYS,8,0
2251,1,WDFILTER.SYS,8,0
2252,1,WDNISDRV.SYS,8,0
2253,1,MPCMDRUN.EXE,8,0
2254,0,FINALIZER.EXE,5,0
2255,0,PY.EXE,5,0
2256,0,ASPNETCORE-RUNTIME-6.0.27-WIN-X86.EXE,5,0
2257,0,DOTNET-SDK-6.0.321-WIN-X64.EXE,5,0
2258,0,VC_REDIST.X64.EXE,5,0
2259,0,WINSDKSETUP.EXE,5,0
2260,0,INSTALL.EXE,5,0
2261,0,VC_REDIST.X86.EXE,5,0
2262,0,WINDOWSDESKTOP-RUNTIME-6.0.27-WIN-X86.EXE,5,0
2263,1,INSTALLER.EXE,6,0
2264,1,UPDATE.EXE,6,0
2265,1,GITHUBDESKTOP.EXE,6,0
2266,1,UPDATE.EXE,6,0
2267,1,GITHUBDESKTOP.EXE,7,0
2268,1,SQUIRREL.EXE,7,0
2269,1,A7B45A45D471743A8D54.CMD,9,0
2270,1,DESKTOP-TRAMPOLINE.EXE,10,0
2271,1,GIT.EXE,11,0
2272,1,SCALAR.EXE,11,0
2273,1,ATLASSIAN.BITBUCKET.UI.EXE,12,0
2274,1,BLOCKED-FILE-UTIL.EXE,12,0
2275,1,BROTLI.EXE,12,0
2276,1,GIT.EXE,12,0
2277,1,GIT-ASKPASS.EXE,12,0
2278,1,GIT-ASKYESNO.EXE,12,0
2279,1,GIT-CREDENTIAL-HELPER-SELECTOR.EXE,12,0
2280,1,GIT-CREDENTIAL-MANAGER.EXE,12,0
2281,1,GIT-CREDENTIAL-MANAGER-CORE.EXE,12,0
2282,1,GIT-CREDENTIAL-MANAGER-UI.EXE,12,0
2283,1,GIT-HTTP-FETCH.EXE,12,0
2284,1,GIT-HTTP-PUSH.EXE,12,0
2285,1,GITHUB.UI.EXE,12,0
2286,1,GITLAB.UI.EXE,12,0
2287,1,GIT-RECEIVE-PACK.EXE,12,0
2288,1,GIT-REMOTE-HTTP.EXE,12,0
2289,1,GIT-REMOTE-HTTPS.EXE,12,0
2290,1,GIT-SH-I18N--ENVSUBST.EXE,12,0
2291,1,GIT-UPLOAD-PACK.EXE,12,0
2292,1,HEADLESS-GIT.EXE,12,0
2293,1,PROXY-LOOKUP.EXE,12,0
2294,1,PSL.EXE,12,0
2295,1,SCALAR.EXE,12,0
2296,1,GIT-LFS.EXE,13,0
2297,1,EDIT-GIT-BASH.EXE,13,0
2298,1,GIT-WRAPPER.EXE,13,0
2299,1,AWK.EXE,12,0
2300,1,B2SUM.EXE,12,0
2301,1,BASENAME.EXE,12,0
2302,1,BASENC.EXE,12,0
2303,1,CAT.EXE,12,0
2304,1,CHATTR.EXE,12,0
2305,1,CMP.EXE,12,0
2306,1,COMM.EXE,12,0
2307,1,CP.EXE,12,0
2308,1,CUT.EXE,12,0
2309,1,CYGWIN-CONSOLE-HELPER.EXE,12,0
2310,1,DASH.EXE,12,0
2311,1,DATE.EXE,12,0
2312,1,DIFF.EXE,12,0
2313,1,DIFF3.EXE,12,0
2314,1,DIRNAME.EXE,12,0
2315,1,ECHO.EXE,12,0
2316,1,ENV.EXE,12,0
2317,1,EXPR.EXE,12,0
2318,1,FALSE.EXE,12,0
2319,1,FIND.EXE,12,0
2320,1,GENCAT.EXE,12,0
2321,1,GETFACL.EXE,12,0
2322,1,GETOPT.EXE,12,0
2323,1,GMONDUMP.EXE,12,0
2324,1,GREP.EXE,12,0
2325,1,HEAD.EXE,12,0
2326,1,LS.EXE,12,0
2327,1,LSATTR.EXE,12,0
2328,1,MKDIR.EXE,12,0
2329,1,MKTEMP.EXE,12,0
2330,1,MV.EXE,12,0
2331,1,PATHCHK.EXE,12,0
2332,1,PRINTF.EXE,12,0
2333,1,PROFILER.EXE,12,0
2334,1,PWD.EXE,12,0
2335,1,READLINK.EXE,12,0
2336,1,REBASE.EXE,12,0
2337,1,RM.EXE,12,0
2338,1,RMDIR.EXE,12,0
2339,1,SDIFF.EXE,12,0
2340,1,SED.EXE,12,0
2341,1,SH.EXE,12,0
2342,1,SORT.EXE,12,0
2343,1,SSH.EXE,12,0
2344,1,SSH-ADD.EXE,12,0
2345,1,SSH-AGENT.EXE,12,0
2346,1,TAIL.EXE,12,0
2347,1,TEST.EXE,12,0
2348,1,TOUCH.EXE,12,0
2349,1,TR.EXE,12,0
2350,1,TRUE.EXE,12,0
2351,1,UNAME.EXE,12,0
2352,1,UNIQ.EXE,12,0
2353,1,WC.EXE,12,0
2354,1,XARGS.EXE,12,0
2355,1,SSH-KEYSIGN.EXE,13,0
2356,1,SSH-PKCS11-HELPER.EXE,13,0
2357,1,SSH-SK-HELPER.EXE,13,0
2358,1,GETPROCADDR32.EXE,12,0
2359,1,GETPROCADDR64.EXE,12,0
2360,1,SOFTWARE_REPORTER_TOOL.EXE,10,0
2361,1,RESTARTER.EXE,8,0
2362,1,SENDCTRLC.X64.B02191CB70385B094C410A8C27775ABA.EXE,8,0
2363,1,ELEVATOR.EXE,9,0
2364,1,LAUNCHER.EXE,9,0
2365,1,JABSWITCH.EXE,11,0
2366,1,JACCESSINSPECTOR.EXE,11,0
2367,1,JACCESSWALKER.EXE,11,0
2368,1,JAVA.EXE,11,0
2369,1,JAVAC.EXE,11,0
2370,1,JAVADOC.EXE,11,0
2371,1,JAVAW.EXE,11,0
2372,1,JCEF_HELPER.EXE,11,0
2373,1,JCMD.EXE,11,0
2374,1,JDB.EXE,11,0
2375,1,JFR.EXE,11,0
2376,1,JHSDB.EXE,11,0
2377,1,JINFO.EXE,11,0
2378,1,JMAP.EXE,11,0
2379,1,JPS.EXE,11,0
2380,1,JRUNSCRIPT.EXE,11,0
2381,1,JSTACK.EXE,11,0
2382,1,JSTAT.EXE,11,0
2383,1,KEYTOOL.EXE,11,0
2384,1,KINIT.EXE,11,0
2385,1,KLIST.EXE,11,0
2386,1,KTAB.EXE,11,0
2387,1,RMIREGISTRY.EXE,11,0
2388,1,SERIALVER.EXE,11,0
2389,1,RESTARTER.EXE,8,0
2390,1,SENDCTRLC.X64.B02191CB70385B094C410A8C27775ABA.EXE,8,0
2391,1,BASH.EXE,7,0
2392,1,GAMEBARELEVATEDFT_ALIAS.EXE,7,0
2393,1,MICROSOFTEDGE.EXE,7,0
2394,1,MSPAINT.EXE,7,0
2395,1,NOTEPAD.EXE,7,0
2396,1,PBRUSH.EXE,7,0
2397,1,PYTHON.EXE,7,0
2398,1,PYTHON3.EXE,7,0
2399,1,SKYPE.EXE,7,0
2400,1,WINDOWSPACKAGEMANAGERSERVER.EXE,7,0
2401,1,WINGET.EXE,7,0
2402,1,WSL.EXE,7,0
2403,1,WSLCONFIG.EXE,7,0
2404,1,PYTHON.EXE,8,0
2405,1,PYTHON3.EXE,8,0
2406,1,WINDOWSPACKAGEMANAGERSERVER.EXE,8,0
2407,1,WINGET.EXE,8,0
2408,1,MICROSOFTEDGE.EXE,8,0
2409,1,MSPAINT.EXE,8,0
2410,1,PBRUSH.EXE,8,0
2411,1,SKYPE.EXE,8,0
2412,1,NOTEPAD.EXE,8,0
2413,1,GAMEBARELEVATEDFT_ALIAS.EXE,8,0
2414,1,BASH.EXE,8,0
2415,1,WSL.EXE,8,0
2416,1,WSLCONFIG.EXE,8,0
2417,1,PYTHON-3.12.1-AMD64.EXE,7,0
2418,1,UNINSTALL MTS LINK.EXE,7,0
2419,1,ELEVATE.EXE,8,0
2420,1,T32.EXE,11,0
2421,1,T64.EXE,11,0
2422,1,T64-ARM.EXE,11,0
2423,1,W32.EXE,11,0
2424,1,W64.EXE,11,0
2425,1,W64-ARM.EXE,11,0
2426,1,T32.EXE,13,0
2427,1,T64.EXE,13,0
2428,1,T64-ARM.EXE,13,0
2429,1,W32.EXE,13,0
2430,1,W64.EXE,13,0
2431,1,W64-ARM.EXE,13,0
2432,1,PYTHONWIN.EXE,11,0
2433,1,CLI.EXE,11,0
2434,1,CLI-32.EXE,11,0
2435,1,CLI-64.EXE,11,0
2436,1,CLI-ARM64.EXE,11,0
2437,1,GUI.EXE,11,0
2438,1,GUI-32.EXE,11,0
2439,1,GUI-64.EXE,11,0
2440,1,GUI-ARM64.EXE,11,0
2441,1,PYTHONSERVICE.EXE,11,0
2442,1,COWSAY.EXE,9,0
2443,1,DJANGO-ADMIN.EXE,9,0
2444,1,PIP.EXE,9,0
2445,1,PIP3.10.EXE,9,0
2446,1,PIP3.EXE,9,0
2447,1,PY.TEST.EXE,9,0
2448,1,PYFIGLET.EXE,9,0
2449,1,PYTEST.EXE,9,0
2450,1,SQLFORMAT.EXE,9,0
2451,1,VIRTUALENV.EXE,9,0
2452,1,T32.EXE,16,0
2453,1,T64.EXE,16,0
2454,1,T64-ARM.EXE,16,0
2455,1,W32.EXE,16,0
2456,1,W64.EXE,16,0
2457,1,W64-ARM.EXE,16,0
2458,1,T32.EXE,16,0
2459,1,T64.EXE,16,0
2460,1,T64-ARM.EXE,16,0
2461,1,W32.EXE,16,0
2462,1,W64.EXE,16,0
2463,1,W64-ARM.EXE,16,0
2464,1,CLI.EXE,14,0
2465,1,CLI-32.EXE,14,0
2466,1,CLI-64.EXE,14,0
2467,1,CLI-ARM64.EXE,14,0
2468,1,GUI.EXE,14,0
2469,1,GUI-32.EXE,14,0
2470,1,GUI-64.EXE,14,0
2471,1,GUI-ARM64.EXE,14,0
2472,1,CLI.EXE,14,0
2473,1,CLI-32.EXE,14,0
2474,1,CLI-64.EXE,14,0
2475,1,CLI-ARM64.EXE,14,0
2476,1,GUI.EXE,14,0
2477,1,GUI-32.EXE,14,0
2478,1,GUI-64.EXE,14,0
2479,1,GUI-ARM64.EXE,14,0
2480,1,T32.EXE,16,0
2481,1,T64.EXE,16,0
2482,1,T64-ARM.EXE,16,0
2483,1,W32.EXE,16,0
2484,1,W64.EXE,16,0
2485,1,W64-ARM.EXE,16,0
2486,1,FEEDBACK.EXE,7,0
2487,1,INSTALLCLEANUP.EXE,7,0
2488,1,SETUP.EXE,7,0
2489,1,VS_INSTALLER.EXE,7,0
2490,1,VS_INSTALLER.WINDOWS.EXE,7,0
2491,1,VS_INSTALLERSHELL.EXE,7,0
2492,1,VS_LAYOUT.EXE,7,0
2493,1,VSINSTALLERELEVATIONSERVICE.EXE,7,0
2494,1,VSWHERE.EXE,7,0
2495,1,DUMP64.EXE,8,0
2496,1,DUMP64A.EXE,8,0
2497,1,SETUP.EXE,10,0
2498,1,BACKGROUNDDOWNLOAD.EXE,12,0
2499,1,CHECKHYPERVHOST.EXE,12,0
2500,1,VSHIVESTUB.EXE,12,0
2501,1,VSIXAUTOUPDATE.EXE,12,0
2502,1,VSIXCONFIGURATIONUPDATER.EXE,12,0
2503,1,VSIXINSTALLER.EXE,12,0
2504,1,FEEDBACK.EXE,7,0
2505,1,INSTALLCLEANUP.EXE,7,0
2506,1,SETUP.EXE,7,0
2507,1,VS_INSTALLER.EXE,7,0
2508,1,VS_INSTALLER.WINDOWS.EXE,7,0
2509,1,VS_INSTALLERSHELL.EXE,7,0
2510,1,VS_LAYOUT.EXE,7,0
2511,1,VSINSTALLERELEVATIONSERVICE.EXE,7,0
2512,1,VSWHERE.EXE,7,0
2513,1,DUMP64.EXE,8,0
2514,1,DUMP64A.EXE,8,0
2515,1,SETUP.EXE,10,0
2516,1,BACKGROUNDDOWNLOAD.EXE,12,0
2517,1,CHECKHYPERVHOST.EXE,12,0
2518,1,VSHIVESTUB.EXE,12,0
2519,1,VSIXAUTOUPDATE.EXE,12,0
2520,1,VSIXCONFIGURATIONUPDATER.EXE,12,0
2521,1,VSIXINSTALLER.EXE,12,0
